Temp__Tcover,Temp__Tair,Temp__Tfloor,Temp__Tsoil,QT__QT,QT__Qfog,QS__QS_f_abs,QS__QS_i_abs,QS__QS_c_abs,QS__R_int,QS__QS_tot,Gas__air_speed,Gas__C_w,Gas__C_c,Gas__rho_i,Gas__C_c_ppm,Gas__HRInt,Gas__C_w_sat_T_c,Gas__C_w_sat_T_f,Gas__Xh,Gas__p_a,Gas__Xh_sat,Gas__C_ce,Windows__value,Windows__AR,Screen__gamma_max,Screen__value,Screen__beta,Fog,CO2,Carbon__Cbuff,Carbon__Cfruit,Carbon__Cleaf,Carbon__Cstem,Relative__Rfruit,Relative__Rleaf,Relative__Rstem,Tsum,C_Total,WC,LAI,WaterPercent,CC,VPD,HeatVars__Tveg,HeatVars__TvegMean,HeatVars__QV,HeatVars__QT,HeatVars__QS,MC_gro__MC_buf_fruit,MC_gro__MC_buf_leaf,MC_gro__MC_buf_stem,A_v,plants_density,Water__WaterFlows__WaterDemand,Water__WaterFlows__WaterUptake,Water__WaterFlows__MW_QT,Water__WaterState__VegWater,Nutrients__Mass__1,Nutrients__Mass__2,Nutrients__Mass__3,Nutrients__Mass__4,Nutrients__Mass__5,Nutrients__Mass__6,Nutrients__Mass__7,Nutrients__Mass__8,Nutrients__Demand__1,Nutrients__Demand__2,Nutrients__Demand__3,Nutrients__Demand__4,Nutrients__Demand__5,Nutrients__Demand__6,Nutrients__Demand__7,Nutrients__Demand__8,FruitRip,SusWater__V0,SusWater__V1,SusWater__V2,SusWater__VT,Drainge__f,Drainge__T,Uptake__Water,Drainge__X__1,Drainge__X__2,Drainge__X__3,Drainge__X__4,Drainge__X__5,Drainge__X__6,Drainge__X__7,Drainge__X__8,Mass__1,Mass__2,Mass__3,Mass__4,Mass__5,Mass__6,Mass__7,Mass__8,Uptake__Nutrients__1,Uptake__Nutrients__2,Uptake__Nutrients__3,Uptake__Nutrients__4,Uptake__Nutrients__5,Uptake__Nutrients__6,Uptake__Nutrients__7,Uptake__Nutrients__8,DateTime
283.678148411126,284.46672077678,285.316718830512,285.316751261997,1038.97620062363,0,0,0,0,0,0,0.5,0.0772205798672564,0.000757838129960686,1.19493671442786,402.12010427681,84.0344063252955,0.088602931433723,0.0955538210273379,0.0779026548396315,91153.8339097128,0.094967054643252,0.000756422082882772,9.99999999999998,10,0.3,100,0.1,0,0,0.0178204931953011,0.00152434170923145,0.020168122541286,0.0186878524516676,3.70534811170998e-08,4.33179028938667e-07,3.27403986683092e-08,76.8909098848119,0.0582008098974861,0.769309313821091,0.536472059598208,0.829117391730402,1.37649207535526e-05,1619.45543826287,284.482267829838,284.971087267443,669.673982602969,1038.97620062363,0,6.74393017728083e-10,4.33606127617964e-09,3.37756352039257e-09,2080,2.1562,0.000464980574131858,0,2.04968317095348e-07,0.637847733303665,0.000629735757669524,0.000419823838441991,0.000209911919218825,8.47721212224622e-05,8.47721212224622e-05,4.03676767725154e-05,0,0,1.97182884562686e-10,1.31455260733146e-10,6.57276325371464e-11,2.65438521263958e-11,2.65438521263958e-11,1.26399296696503e-11,0,0,0.001,-3.02020086928275e-38,-2.47129745509769e-36,-5.35524380995166e-35,-5.60539375633071e-35,-2.67762190497583e-37,283.15,0,-4.49486042535472e+26,-2.99657398144446e+26,-1.49828716655718e+26,-6.05077552675087e+25,-6.05077552675087e+25,-2.88132175241567e+25,-2.05053119464413e-16,-2.05053119464413e-16,2.1326581037554e-08,1.42177246155965e-08,7.10886417806994e-09,2.87088791754017e-09,2.87088791754017e-09,1.3670895632112e-09,-1.0240671292508e-50,-1.0240671292508e-50,9.85914623578981e-11,6.57276390703975e-11,3.28638182802109e-11,1.32719263121583e-11,1.32719263121583e-11,6.31996485817419e-12,0,0,20-Feb-2018 22:10:00
283.515336314599,284.294529376956,285.308880029349,285.313456664998,964.084709851961,0,0,0,0,0,0,0.5,0.0772694810507291,0.000758042005108947,1.19565897334054,401.984836462426,84.7568843531388,0.0879348631744204,0.0955195178373821,0.0779053560488594,91153.5525753077,0.0940347221863064,0.000756858034215083,10,10,0.3,100,0.1,0,0,0.0178140392135038,0.00152473627264762,0.0201695229782391,0.0186898127160387,3.68698743298252e-08,4.30764349857293e-07,3.25640737365195e-08,76.972978032705,0.0581981111804292,0.769278278574936,0.536509311221159,0.828999690219622,1.37084109572472e-05,1535.68981852709,284.312577401438,284.966828626223,777.451228637135,964.084709851961,0,6.70810433922487e-10,4.31486987594177e-09,3.36105653494411e-09,2080,2.1562,0.000465414549642542,0,1.90193789229341e-07,0.637731454717681,0.000629794804546297,0.000419863203028023,0.000209931601512597,8.47800698412836e-05,8.47800698412836e-05,4.0371461829127e-05,0,0,1.96718137738577e-10,1.31145428000481e-10,6.55727154146234e-11,2.64812892596627e-11,2.64812892596627e-11,1.26101377983788e-11,0,0,0.001,1.87756653718718e-37,5.59817315471838e-36,1.97254550247347e-35,2.55113848331718e-35,9.86272751236735e-38,283.15,0,-5.58157465182935e+26,-3.7210496042227e+26,-1.8605247294613e+26,-7.51365737606855e+25,-7.51365737606855e+25,-3.57793205083788e+25,-8.15550342244146e-16,-8.15550342244146e-16,-1.44489595826555e-08,-9.63263920236948e-09,-4.81631936792021e-09,-1.94505199329231e-09,-1.94505199329231e-09,-9.26215224436593e-10,-2.1983257199193e-50,-2.1983257199193e-50,9.83590536758015e-11,6.55727070290043e-11,3.27863558005708e-11,1.32406442399231e-11,1.32406442399231e-11,6.3050687777483e-12,0,0,20-Feb-2018 22:20:00
283.341155759743,284.121534849141,285.299545308481,285.309824167665,890.2071292614,0,0,0,0,0,0,0.5,0.0773621798482651,0.000758267118547072,1.19635928115884,401.859498874978,85.5412932597284,0.0872267287301605,0.0954786873810883,0.0779628589249591,91147.5649367691,0.0931177429591374,0.000757294700885258,10,10,0.3,100,0.1,0,0,0.0178076446123393,0.00152512682795489,0.0201709067303577,0.0186917551662414,3.6605631872615e-08,4.27414970212682e-07,3.23169120696897e-08,77.0549908225197,0.0581954333368933,0.769247483374273,0.536546119027516,0.828897888049384,1.36300173636563e-05,1447.14272144574,284.141669897757,284.96094275248,867.415663670489,890.2071292614,0,6.65770506285091e-10,4.28580687752406e-09,3.33841798880822e-09,2080,2.1562,0.000465787467137047,0,1.75619284678001e-07,0.63762761577815,0.000629853547468317,0.000419902364978852,0.000209951182489418,8.47879775438001e-05,8.47879775438001e-05,4.03752274018101e-05,0,0,1.9595663472573e-10,1.30637756509807e-10,6.53188782630682e-11,2.63787777632964e-11,2.63787777632964e-11,1.25613227439007e-11,0,0,0.001,9.631291322374e-38,2.96310197987025e-36,1.30538184899758e-35,1.61132333830698e-35,6.5269092449879e-38,283.15,0,-1.80349884963755e+27,-1.20233264737553e+27,-6.01166363243289e+26,-2.42778733251512e+26,-2.42778733251512e+26,-1.15608922215973e+26,-7.83710543339824e-16,-7.83710543339824e-16,-2.27754601676982e-08,-1.51836409199281e-08,-7.591820858628e-09,-3.06592775111602e-09,-3.06592775111602e-09,-1.45996561192919e-09,-1.28400660044178e-50,-1.28400660044178e-50,9.79782940817778e-11,6.53188676900235e-11,3.26594363270168e-11,1.31893883456256e-11,1.31893883456256e-11,6.28066121750455e-12,0,0,20-Feb-2018 22:29:59
283.168737160357,283.951370240942,285.289512050203,285.305969252782,818.455463858481,0,0,0,0,0,0,0.5,0.077475533235781,0.000758506175816096,1.19703535381606,401.745420102406,86.344536514208,0.0865297700348983,0.0954348168058972,0.0780472495785656,91138.7816494783,0.0922265044572888,0.000757731808407463,10,10,0.3,100,0.1,0,0,0.0178012923154827,0.00152551445184085,0.0201722788410645,0.0186936849709058,3.63000793235566e-08,4.2358944222034e-07,3.2033600630708e-08,77.1369636699761,0.058192770579294,0.76921686166188,0.536582617172316,0.828803921576773,1.35405317902583e-05,1357.72627111708,283.973027523307,284.954228898946,933.055707530254,818.455463858481,0,6.59986318259409e-10,4.2528800468207e-09,3.31276972068139e-09,2080,2.1562,0.00046613032700104,0,1.61464178817446e-07,0.637529953178578,0.000629912036752498,0.000419941357837378,0.000209970678919882,8.47958511025464e-05,8.47958511025464e-05,4.03789767155472e-05,0,0,1.9502416295684e-10,1.30016106258881e-10,6.50080519363501e-11,2.62532514571916e-11,2.62532514571916e-11,1.25015482640306e-11,0,0,0.001,4.29282276967e-38,1.4408816759795e-36,9.68060155393744e-36,1.11644114576136e-35,4.84030077696872e-38,283.15,0,-2.50663182475563e+27,-1.67108801748004e+27,-8.35544074202074e+26,-3.37431276696818e+26,-3.37431276696818e+26,-1.6068156302719e+26,-5.61524706017932e-16,-5.61524706017932e-16,-2.80123654293894e-08,-1.86749117874046e-08,-9.33745662539997e-09,-3.7708961232748e-09,-3.7708961232748e-09,-1.79566485073391e-09,-6.22240314633009e-51,-6.22240314633009e-51,9.75120531980055e-11,6.50080403436729e-11,3.25040226092129e-11,1.3126625102522e-11,1.3126625102522e-11,6.25077395730631e-12,0,0,20-Feb-2018 22:39:59
282.997998950841,283.783651932703,285.278899464312,285.301927874336,748.518123827375,0,0,0,0,0,0,0.5,0.0776060226619777,0.000758756922093766,1.19769089379355,401.640883971329,87.1630873745301,0.0858430060403856,0.0953884251709425,0.0781539796518564,91127.6757479601,0.0913571894051007,0.000758169284857858,10,10,0.3,100,0.1,0,0,0.0177949755551544,0.00152589961172733,0.0201736411777178,0.0186956041539754,3.59601531972746e-08,4.193677939069e-07,3.17202134101738e-08,77.2189029547585,0.058190120498575,0.769186385733612,0.536618855327294,0.828716466337679,1.34418200955745e-05,1267.63108140368,283.806351530605,284.946826254346,978.026416723765,748.518123827375,0,6.53582907312129e-10,4.21674294182057e-09,3.28462081783918e-09,2080,2.1562,0.000466448210850276,0,1.47667001481048e-07,0.637437424276876,0.000629970312221981,0.0004199802081524,0.000209990104078408,8.48036958783499e-05,8.48036958783499e-05,4.03827123231139e-05,0,0,1.93948895379131e-10,1.2929925917399e-10,6.46496273783933e-11,2.61085028332879e-11,2.61085028332879e-11,1.24326203065993e-11,0,0,0.001,2.67645810182251e-38,1.0309962822394e-36,1.03021194157142e-35,1.13598802789718e-35,5.1510597078571e-38,283.15,0,-2.72683486421307e+27,-1.81789005715305e+27,-9.08945100914915e+26,-3.67074000656734e+26,-3.67074000656734e+26,-1.74797146144505e+26,-1.84873192604459e-16,-1.84873192604459e-16,-3.09884143595044e-08,-2.06589445846592e-08,-1.03294731144566e-08,-4.17151818849521e-09,-4.17151818849521e-09,-1.98643726642332e-09,-2.07978823677563e-51,-2.07978823677563e-51,9.69744166733999e-11,6.46496155865329e-11,3.2324810027457e-11,1.30542507416211e-11,1.30542507416211e-11,6.21630996767163e-12,0,0,20-Feb-2018 22:50:00
282.904386764598,284.308200114551,285.270267685471,285.297678581112,855.948817095476,0,0,0,0,0,0,0.5,0.0777653766438578,0.000759025326419597,1.19529687619889,402.525665268587,85.2515621898245,0.0854682086311541,0.0953507064342244,0.0785363890654059,91087.9406155352,0.094193644019617,0.00075856777636854,10,10,0.3,100,0.1,0,0,0.0177887049433766,0.00152628277631104,0.0201749882147918,0.0186975088430089,3.58779393485e-08,4.18154920693439e-07,3.16343419901844e-08,77.3007972716621,0.0581874847774883,0.769156074941116,0.536654686513461,0.828625831207136,1.33765612515295e-05,1395.25879848186,284.124114090417,284.940036925289,-7932.02204214491,855.948817095476,0,6.51819589747569e-10,4.1838606165653e-09,3.25900721711403e-09,2080,2.1562,0.000466778395675222,0,1.6886083478573e-07,0.637342592059015,0.000630028276158494,0.000420018850778315,0.000210009425392152,8.48114987167818e-05,8.48114987167818e-05,4.03864279604943e-05,0,0,1.92689253648983e-10,1.28459496447712e-10,6.42297452293314e-11,2.59389348528953e-11,2.59389348528953e-11,1.23518736174234e-11,0,0,0.001,4.2648889603801e-39,1.76797016897031e-37,2.09371345730609e-36,2.2747753631635e-36,1.04685672865304e-38,283.15,0,-1.22497748137671e+28,-8.16651691179463e+27,-4.08325863900099e+27,-1.64900834081141e+27,-1.64900834081141e+27,-7.85242074522605e+26,-1.17168407222968e-16,-1.17168407222968e-16,-2.30740313171419e-08,-1.53826882885369e-08,-7.69134451270133e-09,-3.10611998852336e-09,-3.10611998852336e-09,-1.47910477148051e-09,-2.66531066152697e-52,-2.66531066152697e-52,9.63446036288349e-11,6.42297377005761e-11,3.21148698232714e-11,1.29694668938764e-11,1.29694668938764e-11,6.17593665559708e-12,0,0,20-Feb-2018 23:00:00
282.998515301412,285.313088840673,285.269552694861,285.293512473097,1275.25304114817,0,0,0,0,0,0,0.5,0.0779240520754052,0.00075927597569304,1.19082190485244,404.081764654291,81.5634773380364,0.0858444480160986,0.0953475827284474,0.0790862078639013,91030.938929773,0.0998321015547731,0.000758616232954782,10,10,0.3,100,0.1,0,0,0.017782458833623,0.00152666740065225,0.0201763218233258,0.0186994043701976,3.61479221255662e-08,4.21047532006698e-07,3.18590957011536e-08,77.3826640969442,0.0581848524277985,0.769125802919683,0.536690160500465,0.82848684107295,1.33941326626822e-05,1839.68446001683,285.118873366648,284.938740014462,-8368.98632760742,1275.25304114817,0,6.56581442964683e-10,4.17761012109245e-09,3.25413841011412e-09,2080,2.1562,0.000467294529372912,0,2.51580805756638e-07,0.637210606899117,0.000630085855909599,0.000420057237279849,0.000210028618643318,8.4819249837541e-05,8.4819249837541e-05,4.03901189703958e-05,0,0,1.91484159540045e-10,1.27656099577077e-10,6.38280463954694e-11,2.57767102277134e-11,2.57767102277134e-11,1.22746237797563e-11,0,0,0.001,3.18573347844966e-40,1.40700109627973e-38,1.93121698934251e-37,2.07510283244893e-37,9.65608494671255e-40,283.15,0,-1.06234272588141e+29,-7.08228499404991e+28,-3.54114257424123e+28,-1.43007682745318e+28,-1.43007682745318e+28,-6.80988968588013e+27,-1.17176367295525e-16,-1.17176367295525e-16,-2.08714658923718e-08,-1.39143109040676e-08,-6.9571556061991e-09,-2.80962057045912e-09,-2.80962057045912e-09,-1.33791456361932e-09,-2.4315304788559e-53,-2.4315304788559e-53,9.57420588297904e-11,6.38280402690087e-11,3.19140206582822e-11,1.28883546228586e-11,1.28883546228586e-11,6.13731174639287e-12,0,0,20-Feb-2018 23:09:59
282.965681415514,284.946341500821,285.269615409991,285.289658320704,1215.29930554973,0,0,0,0,0,0,0.5,0.0780588486241672,0.000759486628903503,1.19233351909435,403.67431297967,83.0908021406168,0.0857130536540196,0.0953478567075545,0.0791300764507636,91026.3980656004,0.0977648644254575,0.000758625178689521,10,10,0.3,100,0.1,0,0,0.0177762052212666,0.00152705373334066,0.0201776550408226,0.0187013014441108,3.62342108434833e-08,4.21797347395454e-07,3.19217989171601e-08,77.4645364613611,0.0581822154395406,0.769095477554717,0.53672562408588,0.828323031894277,1.34125964783338e-05,1775.3253734843,285.017062390844,284.940087150164,3047.65906824603,1215.29930554973,0,6.57953844775466e-10,4.1840994396544e-09,3.25919324773079e-09,2080,2.1562,0.00046790602932331,0,2.39753185179945e-07,0.637059497812319,0.00063014314349086,0.000420095429001185,0.000210047714504233,8.48269616275855e-05,8.48269616275855e-05,4.03937912513794e-05,0,0,1.9061591421349e-10,1.27077268864484e-10,6.35386307920704e-11,2.56598307898681e-11,2.56598307898681e-11,1.22189668945907e-11,0,0,0.001,2.52695471589933e-41,1.17200369982731e-39,1.78571669757074e-38,1.90544402226937e-38,8.92858348785369e-41,283.15,0,-1.10841202696029e+30,-7.38941360856461e+29,-3.69470685193515e+29,-1.49209316323275e+29,-1.49209316323275e+29,-7.10520555850765e+28,-1.1731836392639e-16,-1.1731836392639e-16,-2.03970671574483e-08,-1.35980449484011e-08,-6.79902256240722e-09,-2.7457591330092e-09,-2.7457591330092e-09,-1.30750435262533e-09,-2.23518864735868e-54,-2.23518864735868e-54,9.5307936713627e-11,6.35386251568391e-11,3.17693129183379e-11,1.28299149143561e-11,1.28299149143561e-11,6.10948330631873e-12,0,0,20-Feb-2018 23:20:00
282.903385393237,284.494800891822,285.265406743527,285.285947975386,1008.85782842205,0,0,0,0,0,0,0.5,0.078165259338699,0.000759656187532716,1.19423670422852,403.124605763668,84.951548592486,0.0854642221921354,0.095329472163794,0.079107877248519,91028.6957571365,0.0952694333481691,0.00075863412463975,10,10,0.3,100,0.1,0,0,0.0177699562743342,0.00152743928135215,0.0201789880275575,0.0187031973865543,3.61161506975369e-08,4.20169291059365e-07,3.18045116916595e-08,77.5464049918721,0.0581795809697982,0.769065181152679,0.536761081533031,0.828191081129539,1.33849982492523e-05,1557.41692501104,284.575721192219,284.938466618623,3487.42045269769,1008.85782842205,0,6.55541448820636e-10,4.17629583829682e-09,3.2531146529891e-09,2080,2.1562,0.00046839499053784,0,1.99026590942136e-07,0.636932923987477,0.000630200188496478,0.000420133459005243,0.000210066729506418,8.48346407631213e-05,8.48346407631213e-05,4.03974479825932e-05,0,0,1.89956752759758e-10,1.26637827581955e-10,6.33189099942811e-11,2.55710973530101e-11,2.55710973530101e-11,1.21767128707104e-11,0,0,0.001,2.73843573228743e-42,1.32495990612106e-40,2.19467299794312e-39,2.32990742428751e-39,1.09733649897156e-41,283.15,0,-1.12455581310397e+31,-7.49703881441873e+30,-3.74851943740129e+30,-1.513825164687e+30,-1.513825164687e+30,-7.20869127263235e+29,-1.17860023771902e-16,-1.17860023771902e-16,-2.01856226265732e-08,-1.34570818667573e-08,-6.72854099120828e-09,-2.71729541423192e-09,-2.71729541423192e-09,-1.29395019959371e-09,-2.74581178012278e-55,-2.74581178012278e-55,9.4978356258093e-11,6.3318904636899e-11,3.16594525503238e-11,1.2785548201228e-11,1.2785548201228e-11,6.08835629569124e-12,0,0,20-Feb-2018 23:30:00
282.855077742316,284.158862312148,285.258228600889,285.282159688934,857.532750692896,0,0,0,0,0,0,0.5,0.0782500868952096,0.000759793192460083,1.19565323510776,402.721201451909,86.3731518362782,0.0852716775140158,0.0952981231006961,0.0790982604898354,91029.6912019871,0.0934551110067715,0.000758643070803507,10,10,0.3,100,0.1,0,0,0.0177637355297668,0.00152782230734763,0.0201803145105528,0.0187050852263009,3.5866941969315e-08,4.17019217531389e-07,3.1571909612216e-08,77.6282473291109,0.058176957573968,0.769035012100632,0.536796365980703,0.828085933885799,1.33211068419164e-05,1383.33586011245,284.218083271103,284.934089866347,2552.40666614781,857.532750692896,0,6.50805271941832e-10,4.15528888010223e-09,3.23675133818489e-09,2080,2.1562,0.000468780924976806,0,1.69173311821931e-07,0.63682707650024,0.000630257018550873,0.000420171345708386,0.000210085672858096,8.48422909628632e-05,8.48422909628632e-05,4.04010909348556e-05,0,0,1.89245338666859e-10,1.26163551307066e-10,6.30817717501965e-11,2.54753299595231e-11,2.54753299595231e-11,1.21311093456788e-11,0,0,0.001,2.55133652259811e-43,1.32197311238185e-41,2.47043846745934e-40,2.60518711522013e-40,1.23521923372967e-42,283.15,0,-1.62489740173463e+32,-1.08326494046429e+32,-5.41632473223339e+31,-2.18736191831393e+31,-2.18736191831393e+31,-1.04160091468911e+31,-1.33078958007909e-16,-1.33078958007909e-16,-2.01032917858702e-08,-1.34021946034877e-08,-6.70109734157413e-09,-2.70621239754937e-09,-2.70621239754937e-09,-1.28867257186987e-09,-3.19745257785555e-56,-3.19745257785555e-56,9.46226493649498e-11,6.30817665683811e-11,3.15408834461059e-11,1.2737664507677e-11,1.2737664507677e-11,6.06555453401881e-12,0,0,20-Feb-2018 23:40:00
282.82006100593,283.921029114667,285.249100366818,285.278153388267,757.535879587963,0,0,0,0,0,0,0.5,0.0783165083403088,0.000759900747107743,1.19665456934662,402.441078195811,87.4053459295206,0.0851323629710182,0.0952582730839638,0.0790993415250126,91029.5793005319,0.0921950753283805,0.00075865201722293,10,10,0.3,100,0.1,0,0,0.0177575647584841,0.00152820142804007,0.0201816282971597,0.0187069583847248,3.55400473965758e-08,4.12973717786206e-07,3.12713225313079e-08,77.7100421133479,0.0581743528684087,0.7690050579867,0.536831312704449,0.827999037482537,1.32323693894945e-05,1259.24176013343,283.961600956277,284.927655408921,1748.72620915504,757.535879587963,0,6.44651868654869e-10,4.12463853520676e-09,3.21287633268737e-09,2080,2.1562,0.000469096778887231,0,1.49446016458596e-07,0.636735449309918,0.000630313554959266,0.000420209036647456,0.000210104518327702,8.48499016332977e-05,8.48499016332977e-05,4.04047150636368e-05,0,0,1.88339555557063e-10,1.25559695759761e-10,6.27798439059896e-11,2.53533975439083e-11,2.53533975439083e-11,1.20730462877631e-11,0,0,0.001,-3.40732552597557e-44,-1.36734953877146e-42,-1.34422878346847e-41,-1.48437106287159e-41,-6.72114391734235e-44,283.15,0,-5.01093022535539e+31,-3.34062018223566e+31,-1.67031010716453e+31,-6.74548316380164e+30,-6.74548316380164e+30,-3.2121348463823e+30,-1.26468667246414e-16,-1.26468667246414e-16,-2.00395943596988e-08,-1.33597296280491e-08,-6.67986484149041e-09,-2.69763773108239e-09,-2.69763773108239e-09,-1.28458939685971e-09,1.07907400461286e-58,1.07907400461286e-58,9.41697579653003e-11,6.27798388647342e-11,3.13899195422588e-11,1.26766983032105e-11,1.26766983032105e-11,6.03652300597057e-12,0,0,20-Feb-2018 23:50:00
282.790465498065,283.718998622734,285.239308786823,285.274017520783,675.914683940409,0,0,0,0,0,0,0.5,0.0783643190541208,0.000759996022262999,1.1975111728882,402.20515363844,88.2783170399745,0.0850146938126641,0.0952155364955059,0.0790893094885516,91030.618053423,0.0911307138019266,0.000758659463615142,10,10,0.3,100,0.1,0,0,0.0177514226637181,0.00152857843994889,0.0201829345434507,0.0187088230422663,3.51901801858442e-08,4.08665618062164e-07,3.09507465329095e-08,77.791809220698,0.058171758689384,0.768975224927916,0.536866058855789,0.827918590001116,1.31350971363681e-05,1155.3176865118,283.743958864045,284.920454976069,1075.91409331626,675.914683940409,0,6.38074523720015e-10,4.09049631924812e-09,3.18628134341433e-09,2080,2.1562,0.000469387895942873,0,1.33343858294484e-07,0.636648884492946,0.00063036992039306,0.000420246613603429,0.000210123306805744,8.48574892879048e-05,8.48574892879048e-05,4.04083282324996e-05,0,0,1.87321607327852e-10,1.24881063496235e-10,6.2440527718877e-11,2.52163659934656e-11,2.52163659934656e-11,1.20077931662621e-11,0,0,0.001,-1.16360927684431e-43,-5.70755701640259e-42,-9.69037268191168e-41,-1.02727644763204e-40,-4.84518634095584e-43,283.15,0,6.67287307416552e+31,4.44858207067258e+31,2.22429104598491e+31,8.98271386527e+30,8.98271386527e+30,4.27748279727043e+30,-1.10197412607752e-16,-1.10197412607752e-16,-1.99449319977455e-08,-1.32966213646758e-08,-6.64831069870614e-09,-2.68489470920594e-09,-2.68489470920594e-09,-1.27852129075584e-09,1.10586806667022e-56,1.10586806667022e-56,9.36607840466351e-11,6.24405228211871e-11,3.12202614716047e-11,1.26081825321327e-11,1.26081825321327e-11,6.0038964463306e-12,0,0,20-Feb-2018 23:59:59
282.772992103581,283.588793585965,285.22834193982,285.269577877221,628.955317664512,0,0,0,0,0,0,0.5,0.0783503381999685,0.000760066781615884,1.19809156349509,402.057999970305,88.797774065873,0.0849453131908065,0.0951676928485992,0.0790261057326273,91037.1620727046,0.0904472518859811,0.0007586605736246,10,10,0.3,100,0.1,0,0,0.0177453478039293,0.00152895064678555,0.0201842228473833,0.0187106676881381,3.48045430491894e-08,4.03951049023532e-07,3.05991666962943e-08,77.8735110012338,0.0581691889862363,0.768945673341717,0.536900327740397,0.827849939352283,1.30226705977325e-05,1093.29003145937,283.602435213166,284.911805409343,588.052818349095,628.955317664512,0,6.30886950901324e-10,4.04988657299961e-09,3.1546484884418e-09,2080,2.1562,0.000469633798920006,0,1.24079755544434e-07,0.63657162989063,0.000630425875608829,0.000420283917080661,0.000210141958544386,8.48650217208245e-05,8.48650217208245e-05,4.04119151053195e-05,0,0,1.86046835159295e-10,1.24031215331055e-10,6.20156036101282e-11,2.50447620201519e-11,2.50447620201519e-11,1.19260769874294e-11,0,0,0.001,2.82311032023599e-45,2.88778955294851e-44,-2.98906773778529e-42,-2.95736673193557e-42,-1.49453386889265e-44,283.15,0,-4.40428869477142e+32,-2.93619246533441e+32,-1.4680962337058e+32,-5.92885017711419e+31,-5.92885017711419e+31,-2.82326198951662e+31,-1.20334329055284e-16,-1.20334329055284e-16,-1.98848214847232e-08,-1.32565476737105e-08,-6.62827384533561e-09,-2.67680290113547e-09,-2.67680290113547e-09,-1.27466804849971e-09,-6.76133814651695e-59,-6.76133814651695e-59,9.30233981517123e-11,6.20155988241714e-11,3.10077994396863e-11,1.25223805496498e-11,1.25223805496498e-11,5.9630383580747e-12,0,0,21-Feb-2018 00:09:59
282.799418470036,283.914236633405,285.218545077843,285.264951709018,693.358829461004,0,0,0,0,0,0,0.5,0.0782845002793417,0.000760124431683574,1.19670426258725,402.549938524482,87.3994933898593,0.0850502966290861,0.0951249647035834,0.0790564409417757,91034.021220965,0.0921577186123647,0.00075866096373942,10,10,0.3,100,0.1,0,0,0.0177393200517536,0.00152932039599038,0.0201854966422461,0.0187124977851852,3.46093785290114e-08,4.01450997974163e-07,3.04152576406427e-08,77.9551653825987,0.0581666348751754,0.768916301064517,0.536934210683747,0.82777930353676,1.29339289654988e-05,1179.92146672486,283.777229820912,284.903396891967,-5906.52129379157,693.358829461004,0,6.27159950692885e-10,4.01066489545693e-09,3.12409686593487e-09,2080,2.1562,0.000469887428666731,0,1.36785224081666e-07,0.636493000277945,0.000630481501473559,0.000420321000990499,0.000210160500499313,8.48725098180088e-05,8.48725098180088e-05,4.04154808658838e-05,0,0,1.8460977181965e-10,1.23073173086953e-10,6.15365824795387e-11,2.48513111768765e-11,2.48513111768765e-11,1.18339575379011e-11,0,0,0.001,1.44775275412859e-44,6.79061467311091e-43,1.05145451953339e-41,1.12080841901863e-41,5.25727259766696e-44,283.15,0,-2.15413923463978e+33,-1.43609282316273e+33,-7.18046411612785e+32,-2.89980281620042e+32,-2.89980281620042e+32,-1.38085848391083e+32,-1.22617926336005e-16,-1.22617926336005e-16,-1.97446027993573e-08,-1.31630685351625e-08,-6.58153426868626e-09,-2.65792730107681e-09,-2.65792730107681e-09,-1.26567966721873e-09,-1.37431144051811e-57,-1.37431144051811e-57,9.23048667614677e-11,6.15365778279742e-11,3.07682889070524e-11,1.24256551339154e-11,1.24256551339154e-11,5.91697863489045e-12,0,0,21-Feb-2018 00:20:00
